step,wall,approx_kl,clip_frac,eval_1mU_at_best,eval_JT_end,eval_JT_min,eval_len,eval_return,eval_t_JT_min,eval_t_first_PE,frac_done,mean_reward,min_JT,pg_loss,v_loss
8192,7.571843470999738,0.014486442753876297,0.19938965141773224,,,,,,,,0.0078125,-0.6532830595970154,0.16009610920454623,-0.030820760689777762,77.8872299194336
16384,11.055914537020726,0.01338581747866331,0.18977050483226776,,,,,,,,0.015625,-0.3712833523750305,0.14461746315641136,-0.03110806412650772,42.1605339050293
24576,15.468631466996158,0.013281069675594122,0.18580321967601776,,,,,,,,0.015625,-0.17150259017944336,0.16595713982560514,-0.03149602528036924,24.521442413330078
32768,21.061261644994374,0.012569770634791439,0.18376465141773224,0.002157989427447715,0.2141854766995436,0.2141854766995436,66,43.36759943021547,49.5,nan,0.015625,0.005404520779848099,0.15986381972537694,-0.0277832204255978,17.736173629760742
40960,27.915407596010482,0.011733726376084084,0.16844482719898224,,,,,,,,0.015625,0.1187400370836258,0.12276497767766474,-0.02501018005765105,10.748023986816406
49152,33.32110888999887,0.012183277336201122,0.17832031846046448,,,,,,,,0.015625,0.15357275307178497,0.1544152260231813,-0.026646662239603366,8.332868576049805
57344,37.59697548599797,0.010877982295868623,0.15969239175319672,,,,,,,,0.015625,0.2245006412267685,0.1346626451281398,-0.024157769698103695,6.401654243469238
65536,41.87359355701483,0.009868702127198165,0.14409179985523224,0.002816577892763683,0.21527557212735365,0.21430928569926064,66,43.29012877575795,41.25,nan,0.015625,0.2575937807559967,0.16552150903665813,-0.022681346566428937,5.388119697570801
73728,46.575803874002304,0.010166711916970892,0.14888916909694672,,,,,,,,0.015625,0.2705960273742676,0.16714299591165455,-0.022582736232420807,4.632501125335693
81920,50.79582924101851,0.010102567056168927,0.14669190347194672,,,,,,,,0.015625,0.2998239994049072,0.16221111622625767,-0.02193244787523961,3.7783546447753906
90112,54.895312614011345,0.009272859583471103,0.13406983017921448,,,,,,,,0.015625,0.32263773679733276,0.17112807407682964,-0.019634151613156688,3.6474404335021973
98304,59.28917511101463,0.009925545593506294,0.14417724311351776,0.001420512195395296,0.2122994312390903,0.2122994312390903,66,43.36120685951815,49.5,nan,0.015625,0.3358895182609558,0.16736768532187524,-0.019905680343653486,3.34306001663208
106496,63.191161088005174,0.009563867888455575,0.13679198920726776,,,,,,,,0.015625,0.3460688591003418,0.15050337306839262,-0.0200064602558552,3.1927127838134766
114688,66.85477013202035,0.009964536983584956,0.14619140326976776,,,,,,,,0.015625,0.3600682020187378,0.10981623689937242,-0.02054215097103975,3.547025680541992
122880,71.164569777,0.009200214692059425,0.13334961235523224,,,,,,,,0.015625,0.3697241544723511,0.11777052417079825,-0.018816280626876555,2.9919426441192627
131072,76.22938730200985,0.009605517781003544,0.13927002251148224,0.0008089255092523784,0.2115722892821506,0.2115722892821506,66,43.360732816055666,49.5,nan,0.015625,0.3799446225166321,0.12876200035767388,-0.019257088699495304,2.7782723903656006
139264,80.47890088500571,0.00856409399817622,0.11904297024011612,,,,,,,,0.0078125,0.3776080310344696,0.1565590229626181,-0.016880513881197157,3.1159000396728516
147456,84.15914977699867,0.009400135995801638,0.13577881455421448,,,,,,,,0.015625,0.40039095282554626,0.12218662824911236,-0.017898001602976193,2.4873878955841064
155648,87.79908681701636,0.008996219782175716,0.12828369438648224,,,,,,,,0.015625,0.38993629813194275,0.15577623657403997,-0.01864390271660657,3.5744271278381348
163840,91.77293791002012,0.009676583483120295,0.13967286050319672,0.0017032605200121287,0.21399218076714327,0.21228496908426506,66,43.273982162890334,45.0,nan,0.015625,0.39561566710472107,0.15076483184999473,-0.018180153709603433,2.9054691791534424
172032,95.68232878399431,0.010111108595059114,0.148193359375,,,,,,,,0.015625,0.4095868766307831,0.10222542270404057,-0.019053174022332895,2.447725772857666
180224,99.19488791501499,0.00965141117901037,0.14144288003444672,,,,,,,,0.015625,0.41644471883773804,0.145653057077944,-0.017680551089936634,2.3461015224456787
188416,103.2003071810177,0.009692637570477138,0.14141845703125,,,,,,,,0.015625,0.4163040518760681,0.13749005389225225,-0.018308148581503404,2.2048897743225098
196608,107.4284772130195,0.009669688878347096,0.14179687201976776,0.00213074780003053,0.21365177643262298,0.2124689380622699,66,43.25135360565843,45.75,nan,0.015625,0.4241538941860199,0.1790206825972241,-0.01821137096453901,2.1639435291290283
204800,111.2017852680001,0.01017854014794108,0.15250244736671448,,,,,,,,0.015625,0.41843611001968384,0.17876964464080608,-0.018637351043646097,2.109515905380249
212992,115.07819371399819,0.00961570464680654,0.13999024033546448,,,,,,,,0.015625,0.4311906397342682,0.15700415475885426,-0.018420860676178864,2.0504887104034424
221184,118.7195387770189,0.009085161213220108,0.12879638373851776,,,,,,,,0.015625,0.4311193823814392,0.1664603419572916,-0.015167348749751234,2.2213549613952637
229376,122.39851716801059,0.00996127195348765,0.14423827826976776,0.001673886978019734,0.2155363049014601,0.21488209426444418,66,42.98815397464668,39.0,nan,0.015625,0.44125738739967346,0.16668010319772128,-0.017909032455739854,1.8627121448516846
237568,126.08356147201266,0.009801278012129695,0.14244385063648224,,,,,,,,0.015625,0.42053359746932983,0.15925581051775875,-0.016967112397312547,1.9616397619247437
245760,129.78038924300927,0.010057748967393218,0.148193359375,,,,,,,,0.015625,0.4321552515029907,0.1854514928042112,-0.017711228493590494,2.1459641456604004
253952,133.70159512199461,0.010299538038023227,0.15367431938648224,,,,,,,,0.015625,0.4439637064933777,0.16844350162651564,-0.017917514941025472,1.9399356842041016
262144,137.78735311402124,0.01029631175739569,0.15355224907398224,0.0018947967246309982,0.21828352566335094,0.21506688848840513,66,42.87285218998218,30.75,nan,0.015625,0.44695499539375305,0.16912822068545502,-0.019262751672504696,1.9288910627365112
270336,141.47475615900476,0.010826063512731722,0.16164551675319672,,,,,,,,0.015625,0.4296949505805969,0.1400184958491916,-0.020241245121875678,2.178114414215088
278528,145.33160435099853,0.01073227260073115,0.1619873046875,,,,,,,,0.0078125,0.4425983130931854,0.14960518936864944,-0.0198043638116164,2.3384883403778076
286720,149.01494186901255,0.010078212482608477,0.14589844644069672,,,,,,,,0.015625,0.45853081345558167,0.16415682004047977,-0.016046058687671262,1.996503472328186
294912,152.67218971002148,0.010377274545507546,0.15607909858226776,0.0009234479390893835,0.21745390981780957,0.21514106890696288,66,42.7939598581943,1.5,nan,0.015625,0.44755029678344727,0.1704248312231369,-0.019715627224165762,2.0962436199188232
303104,156.32271587802097,0.010543736130198001,0.15611572563648224,,,,,,,,0.015625,0.45313093066215515,0.17218343378623008,-0.018985262343451544,2.0930943489074707
311296,159.8714611339965,0.010986579524309488,0.16336670517921448,,,,,,,,0.015625,0.45991426706314087,0.13545073335897864,-0.018870399272179664,1.7184934616088867
319488,163.79734163702233,0.010157937176128638,0.14656983315944672,,,,,,,,0.015625,0.4597378373146057,0.15177323004448282,-0.015541263310748621,1.8515907526016235
327680,167.97405240801163,0.011564083701323865,0.17363281548023224,0.0010254537602738534,0.2180959853023785,0.21496930767833944,66,42.80448015273843,1.5,nan,0.015625,0.4693536162376404,0.1335171101957035,-0.017252746714304972,1.6235519647598267
335872,171.61210439002025,0.010269394955456186,0.15216064453125,,,,,,,,0.015625,0.47387439012527466,0.1523645444610906,-0.017828883858351203,1.6622753143310547
344064,175.53339423402213,0.010446853374430444,0.15262451767921448,,,,,,,,0.015625,0.4660630524158478,0.16382077330188874,-0.01743471868910423,1.736550211906433
352256,179.2644552870188,0.010071456941263521,0.14495849609375,,,,,,,,0.015625,0.46793755888938904,0.16071973088569513,-0.017266554219081593,1.8808292150497437
360448,182.95680903200991,0.010758369094770022,0.16024170815944672,0.002354300394446618,0.21741683079616458,0.21452455740115622,66,42.73791246355599,48.75,nan,0.015625,0.4779215455055237,0.16009139725307775,-0.017825985582807246,1.4734214544296265
368640,186.61228689202107,0.010891947468346807,0.16302490234375,,,,,,,,0.015625,0.480033278465271,0.1684084143734347,-0.017405979030631197,1.6336250305175781
376832,190.2602414500143,0.010217626436828837,0.15067139267921448,,,,,,,,0.015625,0.4793616533279419,0.14124654109139648,-0.017837644742556745,1.6612424850463867
385024,194.2516427700175,0.010635144232779822,0.15863037109375,,,,,,,,0.015625,0.4793858528137207,0.17876363456566718,-0.018100217999461817,1.3849449157714844
