step,wall,eval_1mU_at_best,eval_JT_end,eval_JT_min,eval_len,eval_return,eval_t_JT_min,eval_t_first_PE,frac_done,kl,line_search_success,mean_reward,min_JT,policy_objective,std,value_loss
4464640,1620.8091850409992,,,,,,,,0.0032958984375,0.00979170940812115,1.0,1.829465389251709,0.004182581517400807,0.04189719536265865,0.04925136023305371,5.4388885498046875
4472832,1623.1309766179993,,,,,,,,0.0032958984375,0.009873734783471274,1.0,1.8673661947250366,0.0040822061966986345,0.041646646309253244,0.0491814449971082,7.411790370941162
4481024,1625.6127675899997,,,,,,,,0.0030517578125,0.009821267665379503,1.0,1.8769991397857666,0.004054044478032037,0.04315931285878059,0.049147055292634384,2.9300403594970703
4489216,1628.477411801,,,,,,,,0.003173828125,0.009817830916166235,1.0,1.8277055025100708,0.0035408305846161836,0.04285741296971496,0.04910785929473073,7.933715343475342
4497408,1631.1378499189996,,,,,,,,0.0030517578125,0.00974196779340218,1.0,1.8111846446990967,0.0033623167918939156,0.05029403432552258,0.04913399038998156,5.080949306488037
4505600,1634.0506859779998,,,,,,,,0.003173828125,0.009892647656094926,1.0,1.8696441650390625,0.0037594097283442096,0.04131907670626858,0.04911055261868798,4.613790512084961
4513792,1636.7424897149995,,,,,,,,0.00341796875,0.009844867106290844,1.0,1.887634515762329,0.0038580130001294455,0.042220485494741916,0.049078107360456404,4.1410112380981445
4521984,1639.4463994949992,0.0055698138663110575,0.004602821307560179,0.004177360399733265,333,661.0560324247829,29.25,7.050000000000001,0.003173828125,0.009730264547420826,1.0,1.9144593477249146,0.0037642263333663717,0.04133392546445977,0.04905918323824169,4.363548278808594
4530176,1642.6418251139994,,,,,,,,0.0032958984375,0.00978312666460793,1.0,1.8543442487716675,0.0032544584590730175,0.03893983995853759,0.04900908299215734,5.315849304199219
4538368,1645.1135484079996,,,,,,,,0.0030517578125,0.009770386674476326,1.0,1.883905291557312,0.002927905017613308,0.043476869328188804,0.04897622671384869,4.663842678070068
4546560,1647.8374215759995,,,,,,,,0.0030517578125,0.009790602377380612,1.0,1.8387925624847412,0.004043052317694862,0.03816308936691638,0.04897211068886427,7.582019805908203
4554752,1650.5404051809992,,,,,,,,0.003173828125,0.009778018755921877,1.0,1.898200511932373,0.00381452376814162,0.04036966998888099,0.04893586375632795,3.625812292098999
4562944,1653.4039588349997,,,,,,,,0.003173828125,0.00984404921231525,1.0,1.8918298482894897,0.0035546889406326,0.0406614539614083,0.04889390093740614,3.612706422805786
4571136,1656.167551097,,,,,,,,0.0030517578125,0.009807504359204695,1.0,1.855273723602295,0.0034086338370248326,0.04080453553291598,0.04883393581788606,3.015836715698242
4579328,1658.8981369429994,,,,,,,,0.0030517578125,0.00993545395078688,1.0,1.8219300508499146,0.0038442381049250685,0.03788362963250092,0.048792966561080266,10.524619102478027
4587520,1661.9854494229994,0.007416812033041231,0.006352349319933004,0.005564262285406185,333,634.1184272672276,14.850000000000001,7.5,0.003173828125,0.009786976078758856,1.0,1.912022590637207,0.0043936848406458395,0.040200465704423295,0.04878633264750693,4.390454292297363
4595712,1665.6218466779992,,,,,,,,0.0032958984375,0.00979332179419488,1.0,1.9132332801818848,0.0022872339195816327,0.039466079971635606,0.04876109336094182,4.048741340637207
4603904,1668.8682220209994,,,,,,,,0.0029296875,0.0098435245803689,1.0,1.8621286153793335,0.0027931821924613853,0.04359788691312256,0.04873596049683611,6.618205547332764
4612096,1672.238827194,,,,,,,,0.003173828125,0.00980359492781056,1.0,1.8800491094589233,0.004495494170166481,0.044193468677226955,0.04874154123196043,3.3474223613739014
4620288,1675.544402222,,,,,,,,0.0030517578125,0.009848486616318982,1.0,1.8529378175735474,0.00422634593187865,0.03634777695200214,0.04870217426196642,5.450253486633301
4628480,1678.9606358289993,,,,,,,,0.003173828125,0.009711140010166652,1.0,1.9484831094741821,0.0034398633156809133,0.04044377629410287,0.04864165951818211,4.033137798309326
4636672,1682.0588399429998,,,,,,,,0.003173828125,0.009716667727888536,1.0,1.8197498321533203,0.003814678709300634,0.04164551119532579,0.04859402673799102,3.5182418823242188
4644864,1685.301881298,,,,,,,,0.0029296875,0.009778992904572462,1.0,1.8331661224365234,0.003236532422044247,0.040096138459919856,0.048579713834793606,4.1129984855651855
4653056,1688.6536545629997,0.006719482353444106,0.005243201045815549,0.005039611765083052,333,644.745379884032,41.85,7.65,0.0029296875,0.009767121552704067,1.0,1.8602650165557861,0.0038682760672430483,0.03899597970406109,0.048521594687766345,3.507575273513794
4661248,1692.0647592249998,,,,,,,,0.0030517578125,0.009722652808143897,1.0,1.850520372390747,0.004352097922548981,0.041980754901258244,0.048476541684958165,2.664897918701172
4669440,1695.2480098629994,,,,,,,,0.003173828125,0.009792593016808068,1.0,1.8597900867462158,0.0038192432566757084,0.042716429774453016,0.048405315029916435,3.4029769897460938
4677632,1698.6325527259996,,,,,,,,0.0030517578125,0.00975533205089268,1.0,1.848510980606079,0.0038898031319725135,0.04402106405357671,0.04840168232575396,5.5656208992004395
4685824,1701.8052029769997,,,,,,,,0.003173828125,0.00974433229665221,1.0,1.844167709350586,0.0038873306640889727,0.04162266417725544,0.04833950190805967,4.253787517547607
4694016,1705.1323275259992,,,,,,,,0.0029296875,0.00976352736932638,1.0,1.8114068508148193,0.004574237621844168,0.03986370139377354,0.048357488614080964,5.556941986083984
4702208,1708.4999263679993,,,,,,,,0.0030517578125,0.009781052745190966,1.0,1.851675033569336,0.004251813229236623,0.04179693880910584,0.0483165481651319,4.2337541580200195
4710400,1711.8555117199994,,,,,,,,0.003173828125,0.00984811667063616,1.0,1.8721835613250732,0.004100600804625265,0.03903884619811648,0.04830536831063809,4.226430416107178
4718592,1715.2336425219992,0.006302432691009496,0.006878924958281241,0.004726824518257122,333,655.4630542889352,35.1,6.15,0.003173828125,0.009883302370116039,1.0,1.8350389003753662,0.004258035560758877,0.03881508612854427,0.048296425256425746,6.148584842681885
4726784,1718.822923113,,,,,,,,0.0029296875,0.009772272148341917,1.0,1.788334608078003,0.004593058591952803,0.04350747491115077,0.04831983316164266,9.83029556274414
4734976,1722.0673840529998,,,,,,,,0.003173828125,0.00981604183753997,1.0,1.8132398128509521,0.004418925342565716,0.042336755438969594,0.04832686385828683,5.761753082275391
4743168,1725.4435961299996,,,,,,,,0.0032958984375,0.009789426700424417,1.0,1.884600281715393,0.004572606911690813,0.03584452879753369,0.048311478410533966,7.217105388641357
4751360,1728.7227117619996,,,,,,,,0.0029296875,0.009823724332082645,1.0,1.8468225002288818,0.003944254875336561,0.040389471061741226,0.048256282105574956,3.7513909339904785
4759552,1732.2070422979996,,,,,,,,0.0032958984375,0.009851178764642575,1.0,1.876418113708496,0.003544707142320913,0.039845309629450716,0.048222887415356464,5.5892791748046875
4767744,1735.6443143459992,,,,,,,,0.0030517578125,0.009884105598418376,1.0,1.814245343208313,0.003956996284859793,0.037533927223203284,0.04821916763926781,13.698310852050781
4775936,1738.8330374259995,,,,,,,,0.0032958984375,0.009870869806440497,1.0,1.8883395195007324,0.0037498084315624736,0.042595490011499273,0.04824155119880838,3.2941715717315674
4784128,1742.3132927869992,0.006430680162986091,0.005440420891265063,0.004823010122239513,333,656.926917223989,35.550000000000004,6.15,0.0030517578125,0.0097772302189136,1.0,1.857886552810669,0.004535280229942762,0.04167566970222894,0.04819288455258056,2.821991443634033
4792320,1745.9754319529993,,,,,,,,0.00341796875,0.009787059313639768,1.0,1.901717185974121,0.0031214075230434624,0.039056616433996404,0.04813910148696041,6.613136291503906
4800512,1749.0573465859998,,,,,,,,0.0030517578125,0.0098854249848611,1.0,1.821487545967102,0.004206290500818111,0.03358142329447732,0.04810456519472239,8.235107421875
4808704,1752.4200154599994,,,,,,,,0.0032958984375,0.00980278809536322,1.0,1.9421247243881226,0.0037713914579385888,0.04002254738958685,0.04811224182923933,3.1114614009857178
4816896,1755.7468810149994,,,,,,,,0.0030517578125,0.009818961934838834,1.0,1.881037712097168,0.0037692449500743574,0.0379045505214341,0.04810730100171291,2.6542065143585205
4825088,1759.004637774,,,,,,,,0.0032958984375,0.009800200309796421,1.0,1.9142346382141113,0.0038593804900295403,0.03894601408630952,0.04811522477276453,3.8922336101531982
4833280,1762.4431709799992,,,,,,,,0.0030517578125,0.009803142551736574,1.0,1.8821897506713867,0.0040148244302963265,0.03985963038532049,0.048106263780831826,3.388923406600952
4841472,1765.7802583919993,,,,,,,,0.0029296875,0.00981881748248787,1.0,1.872570514678955,0.003958676747424006,0.040366774791515896,0.04806013625097795,4.293517589569092
4849664,1769.1115661329995,0.005786623697686566,0.007361192330622046,0.004339967773264952,333,654.5613848968032,12.600000000000001,6.15,0.0032958984375,0.009771750832208503,1.0,1.8846229314804077,0.003823083273011507,0.0414200972191992,0.04801929090856055,3.8084397315979004
4857856,1772.9033722159993,,,,,,,,0.0029296875,0.009927263128604202,1.0,1.8705542087554932,0.003598441591935009,0.03672128491402728,0.04799322828191056,3.916766881942749
4866048,1776.2471896049992,,,,,,,,0.00341796875,0.009796448789574353,1.0,1.9251315593719482,0.0032851143253267434,0.04211440967099067,0.04795204286934529,7.509976863861084
4874240,1779.5581982109998,,,,,,,,0.0032958984375,0.00985871527422499,1.0,1.9097087383270264,0.0033388874165496407,0.04072927387269241,0.04789533406919372,5.378959655761719
4882432,1783.1058890299992,,,,,,,,0.0030517578125,0.009826228425211216,1.0,1.9224979877471924,0.0040132856957935115,0.03935338871604921,0.04788815693075668,3.241802215576172
4890624,1786.5195602819995,,,,,,,,0.0030517578125,0.009820373747334615,1.0,1.882476806640625,0.0039491940903552125,0.04133919313992779,0.0478648019143928,2.9261882305145264
4898816,1789.8785478379996,,,,,,,,0.003173828125,0.009729870220293837,1.0,1.8905869722366333,0.004261235489981141,0.03853426667570317,0.04778264616665188,3.932182788848877
4907008,1793.2745107169994,,,,,,,,0.003173828125,0.009800559530800298,1.0,1.9357314109802246,0.0024806503021639337,0.042743502337100614,0.047742656211736595,3.8691353797912598
4915200,1796.6832175009995,0.005506887552127915,0.0052813938102633795,0.004130165664095964,333,665.4298698742975,24.3,6.15,0.0030517578125,0.009757562704420868,1.0,1.9736409187316895,0.003256923780297294,0.041878393646057874,0.04772433595905312,3.2654926776885986
4923392,1800.3355010389996,,,,,,,,0.0035400390625,0.009828885727666478,1.0,1.9299546480178833,0.003359596799012654,0.03830369502162031,0.04767065075032957,4.484893798828125
4931584,1803.9145779029996,,,,,,,,0.0029296875,0.009830468391439019,1.0,1.919957160949707,0.0031175564918384246,0.040151494667058765,0.04764616914527645,3.04510235786438
4939776,1808.2755398259997,,,,,,,,0.0032958984375,0.00988029963721796,1.0,1.983626127243042,0.0031165519552901477,0.03921229491495941,0.047606355018616466,4.291259765625
4947968,1812.1218737969994,,,,,,,,0.0030517578125,0.00973459236742635,1.0,1.932995080947876,0.0032550717485112513,0.0422063811483841,0.0475751782549542,3.4861042499542236
4956160,1815.6473160339992,,,,,,,,0.0029296875,0.009853864831895574,1.0,1.8557050228118896,0.0029255942346609887,0.03468572082182306,0.04754487609926457,5.883876323699951
4964352,1819.0848751899994,,,,,,,,0.003173828125,0.009778689309067444,1.0,1.8961189985275269,0.0037069216952296813,0.03601709883320589,0.04754929204666565,5.188564300537109
4972544,1822.379420577,,,,,,,,0.003173828125,0.009837102584692198,1.0,1.8521389961242676,0.0037874768347774257,0.03955281745500938,0.04751297571175096,5.467828750610352
4980736,1825.7949156369996,0.0053869042716579996,0.004442083746220904,0.004040178203743472,333,673.4329353997418,38.7,6.15,0.003173828125,0.00965687257783064,1.0,1.8474161624908447,0.003242039673694075,0.037558822748261285,0.047476092386633764,9.537128448486328
4988928,1829.543314388,,,,,,,,0.00341796875,0.00985920416983713,1.0,1.9049077033996582,0.0032987142308382733,0.039330132996850134,0.047434254689829515,9.665236473083496
4997120,1832.7381823419992,,,,,,,,0.0030517578125,0.009807853003200927,1.0,1.8725897073745728,0.004122547335360105,0.039089177592158145,0.04738680871647627,6.893293857574463
5005312,1836.3188678379993,,,,,,,,0.0030517578125,0.00980920878570125,1.0,1.8986122608184814,0.003889813963613431,0.04199377226268873,0.04735314714798011,5.383609294891357
5013504,1839.6802419079995,,,,,,,,0.003173828125,0.00987978733364192,1.0,1.8794662952423096,0.004130318461951998,0.11844670546201985,0.04734781178219846,4.009469032287598
5021696,1842.9473662289993,,,,,,,,0.00341796875,0.009843800952598557,1.0,1.892853021621704,0.003887695086136178,0.039757483703720675,0.04733003318767168,4.71546745300293
5029888,1846.3089654399992,,,,,,,,0.0030517578125,0.00986909139411519,1.0,1.9031198024749756,0.0041501988178311855,0.042111883623387046,0.04730187904116544,3.145311117172241
5038080,1849.7375737439997,,,,,,,,0.0032958984375,0.009839175444530819,1.0,1.91950261592865,0.003702838331856695,0.04141917776967495,0.047283842042878395,3.7922356128692627
5046272,1853.090221732,0.006837769711276809,0.00539739181864507,0.005128327283457579,333,650.4283000036875,26.700000000000003,6.0,0.003173828125,0.009519850284703292,1.0,1.9078993797302246,0.00459970390766018,0.0338157914710211,0.047248244266943774,5.870316982269287
5054464,1856.6818495059997,,,,,,,,0.0032958984375,0.009792171168878504,1.0,1.9019544124603271,0.0035537211687074466,0.034390613985229225,0.047186651796448334,10.263827323913574
5062656,1860.2277867859993,,,,,,,,0.0030517578125,0.009894031976168694,1.0,1.8697896003723145,0.00401885440101768,0.042392245126725306,0.04716436263163973,3.4035186767578125
5070848,1864.334802112,,,,,,,,0.003173828125,0.009780445396222302,1.0,1.9384469985961914,0.0037804005439227018,0.04092150376061529,0.04717148389606489,3.0777785778045654
5079040,1868.3522943889993,,,,,,,,0.00341796875,0.009819540491862414,1.0,1.9494433403015137,0.004262507066416843,0.04012228590960955,0.04710515239836053,3.7800278663635254
5087232,1871.9648809639993,,,,,,,,0.003173828125,0.009821257300113293,1.0,1.9656956195831299,0.003816355238704272,0.040132893998907404,0.04707775166974391,2.877654790878296
5095424,1875.3669128909996,,,,,,,,0.0030517578125,0.009838655461576381,1.0,1.8264048099517822,0.0036971207459952637,0.037318948874420436,0.04707995850192632,5.696437358856201
5103616,1878.8358898809993,,,,,,,,0.0030517578125,0.009982037879410691,1.0,1.8723275661468506,0.003529357724722959,0.038900149071726,0.047050865994234754,6.311137676239014
5111808,1882.1294523689994,0.005925781105741934,0.004750678529065189,0.004444335829306478,333,665.7226818100305,17.85,7.050000000000001,0.0032958984375,0.009845429124547275,1.0,1.9014335870742798,0.0034720968546955167,0.03942807976056427,0.04703583749838572,5.289078712463379
5120000,1886.0926266179995,,,,,,,,0.003173828125,0.009800037743457786,1.0,1.9360095262527466,0.004069236086368555,0.04420296535791221,0.04701877182408777,2.853308916091919
5128192,1889.4335791869999,,,,,,,,0.0030517578125,0.0064451863549655885,1.0,1.969157338142395,0.0032968094049148355,0.02774982756127703,0.047007553628071776,5.6103105545043945
5136384,1892.9669651129998,,,,,,,,0.00341796875,0.00979007962883877,1.0,1.950303316116333,0.003483470379250786,0.03893548931939491,0.04695625660730331,4.516034126281738
5144576,1896.2694621189994,,,,,,,,0.003173828125,0.00981212171610976,1.0,1.908150553703308,0.003881036939810789,0.04963398316410742,0.0469083924123261,3.3408913612365723
5152768,1899.708511451,,,,,,,,0.0032958984375,0.009802013733162498,1.0,1.9355117082595825,0.003742421391452533,0.04201861394483945,0.046873793440391165,4.594675540924072
5160960,1903.2315547849994,,,,,,,,0.003173828125,0.009865117407267227,1.0,1.8481351137161255,0.003677761196253959,0.043292870767613234,0.04684062904606169,12.117786407470703
5169152,1906.5841701749996,,,,,,,,0.0032958984375,0.009942554448702068,1.0,1.9098036289215088,0.003467468574387067,0.03838339672173374,0.046831770739801395,9.9580078125
5177344,1909.97976492,0.005418257689688399,0.006132598928556665,0.0040636932672662995,333,673.4147715827792,35.550000000000004,7.050000000000001,0.0030517578125,0.009833391174289285,1.0,1.9319510459899902,0.004158534566140792,0.044034105952914585,0.04676918697873576,2.8230507373809814
5185536,1913.7223260399996,,,,,,,,0.003173828125,0.009817334744779973,1.0,1.8768672943115234,0.002746881598737594,0.04058777854004157,0.04671078611471054,6.029531955718994
5193728,1916.8894341329997,,,,,,,,0.0030517578125,0.009707681727413764,1.0,1.8714754581451416,0.00376704920615456,0.040151542713917236,0.04661332369026072,5.283056735992432
5201920,1920.2377757609993,,,,,,,,0.0030517578125,0.00999584960986655,1.0,1.8104010820388794,0.003519816464407244,0.03598710038080541,0.04658552241729983,7.744313716888428
5210112,1923.6500214569996,,,,,,,,0.0030517578125,0.00996325167420066,1.0,1.878976583480835,0.0033557062292415285,0.03454181908700032,0.046559180472247386,7.429669380187988
5218304,1927.0047891489994,,,,,,,,0.0029296875,0.00980707308592483,1.0,1.9262030124664307,0.0036709128121762413,0.04170639864146463,0.046555759645349616,2.890378713607788
5226496,1930.4209157659998,,,,,,,,0.00341796875,0.009819073062278943,1.0,2.001511812210083,0.00392624820603249,0.03969998994085594,0.04651587130808306,4.062291145324707
5234688,1933.7974416469997,,,,,,,,0.0032958984375,0.009848672358063734,1.0,1.9629487991333008,0.0038133940110363085,0.03937848131895792,0.0464698427351766,5.580344200134277
5242880,1937.1604759719994,0.004765934433004881,0.0039105062196369555,0.0035744508247537166,333,692.1016045614704,48.45,7.050000000000001,0.003173828125,0.009855753375297479,1.0,1.884042739868164,0.0023692579115869306,0.04370880599543624,0.04642000043423605,3.121018648147583
5251072,1941.1637996179998,,,,,,,,0.00341796875,0.009883958794649587,1.0,1.8642630577087402,0.0045216817898956485,0.03818961543626318,0.04638609476569383,8.989419937133789
5259264,1944.2729186019997,,,,,,,,0.0030517578125,0.00981141965825645,1.0,1.8223146200180054,0.003676480497214807,0.04055577608387841,0.04636503043280835,8.680733680725098
5267456,1947.6144402029995,,,,,,,,0.003173828125,0.009804102862056897,1.0,1.966388463973999,0.003508170252651266,0.03981082569180985,0.04630353244323597,3.7477097511291504
5275648,1950.8916175329996,,,,,,,,0.003173828125,0.009699238240078938,1.0,1.9480016231536865,0.002812486954304916,0.04238768379452891,0.04630186087858561,6.041928291320801
5283840,1954.3516847249994,,,,,,,,0.0030517578125,0.009840790298377498,1.0,1.9181642532348633,0.0039723740214218095,0.034646268856101954,0.046270647263089576,5.417729377746582
5292032,1957.6926588039996,,,,,,,,0.0030517578125,0.009904895949980822,1.0,1.9339693784713745,0.003452471669935564,0.03576883152474823,0.04625308092022069,5.7105913162231445
5300224,1960.922296191,,,,,,,,0.003173828125,0.009823159267166894,1.0,1.9065288305282593,0.004096290109793288,0.04371611380097909,0.04624395591133344,2.744596481323242
5308416,1964.26610411,0.006045860737038722,0.00533683621750447,0.004534395552779014,333,662.3685768959424,18.6,7.050000000000001,0.00341796875,0.009776664897539278,1.0,1.8955543041229248,0.004326995061845307,0.03745996931412875,0.04619974071772629,4.508351802825928
5316608,1968.055351045,,,,,,,,0.0030517578125,0.009767707251478172,1.0,1.896080732345581,0.0038033966911404926,0.045154147556922264,0.04613293270496893,3.6911754608154297
5324800,1970.9931797129993,,,,,,,,0.00341796875,0.009835599684401168,1.0,1.9465610980987549,0.0032141457071055424,0.039611932822607304,0.04609926414858555,3.0189006328582764
5332992,1974.4661620519992,,,,,,,,0.0029296875,0.009803544034552952,1.0,1.911987543106079,0.0038438685553315866,0.042770922789211324,0.046047330014614765,2.9323861598968506
5341184,1978.1419831499998,,,,,,,,0.0030517578125,0.009865869582872137,1.0,1.9083917140960693,0.003241273561754965,0.03697342671126843,0.045996899358298794,6.7945756912231445
5349376,1981.4558231809997,,,,,,,,0.003173828125,0.009904752969910146,1.0,1.9294251203536987,0.004050763507524646,0.0403923954453757,0.0459726056170348,3.7506256103515625
5357568,1984.8744802419997,,,,,,,,0.003173828125,0.009817246585168105,1.0,1.898643970489502,0.0036184110488926002,0.04071467040953321,0.045949941865546684,3.5893993377685547
5365760,1988.3023117029998,,,,,,,,0.0032958984375,0.00985360243937875,1.0,1.9341135025024414,0.003962122221739084,0.03999788049590958,0.0459159287810296,3.2103116512298584
5373952,1991.4859948309995,0.005700751587546571,0.004306908644779783,0.004275563690659956,333,666.9219739424592,16.05,6.15,0.0029296875,0.009781765480007391,1.0,1.9076569080352783,0.003368629344873808,0.03964158314986009,0.04589100736420433,3.573328733444214
5382144,1995.3166812109994,,,,,,,,0.0030517578125,0.009834344559938427,1.0,1.9145755767822266,0.003716777751717748,0.04264574132635415,0.04588235909123263,2.5144786834716797
5390336,1998.6679711779998,,,,,,,,0.003173828125,0.009843285152515343,1.0,1.9445233345031738,0.003980691686297333,0.04176891604937766,0.04582300460331122,5.957712650299072
5398528,2001.9173502329995,,,,,,,,0.0030517578125,0.009741446730604331,1.0,1.9184751510620117,0.0025856009182022577,0.03695410453341838,0.04578139548050518,7.555935859680176
5406720,2005.3333523459996,,,,,,,,0.00390625,0.009926341922871045,1.0,2.010244131088257,0.003998378160176785,0.0405371140302209,0.04576633109680234,5.94651460647583
5414912,2008.7928784469996,,,,,,,,0.003173828125,0.009780542625096138,1.0,1.9388914108276367,0.003093317830579312,0.036944887517723325,0.045720670051779794,5.236700057983398
5423104,2012.0701310859995,,,,,,,,0.0035400390625,0.009915900928962756,1.0,1.9842479228973389,0.003052009892953622,0.04124849520135464,0.04568824520785123,4.391665935516357
5431296,2015.5983445829997,,,,,,,,0.003173828125,0.00988779052462826,1.0,1.874962568283081,0.0036331080211956523,0.037817501208875975,0.04565664766551622,6.221141815185547
5439488,2019.0446111599995,0.005316712410484925,0.00541731103032328,0.003987534307863694,333,673.2348208426209,41.85,7.050000000000001,0.003173828125,0.009788247655228694,1.0,1.9557725191116333,0.003803686347599089,0.043145369088493646,0.045600831026196643,3.598431348800659
5447680,2022.8345261159993,,,,,,,,0.003173828125,0.009834708151056974,1.0,1.9328498840332031,0.004102261220552905,0.039190726165282894,0.045578118840615925,2.8176229000091553
5455872,2025.9761058629992,,,,,,,,0.0030517578125,0.009902253354660117,1.0,1.9113285541534424,0.003130980269832051,0.04286615612156795,0.04558080667554938,2.6455037593841553
5464064,2029.6889479339998,,,,,,,,0.003173828125,0.009784751603193493,1.0,1.9208886623382568,0.003736669728506059,0.03889792252995169,0.045554020410643443,4.437963008880615
5472256,2033.1819954679995,,,,,,,,0.003173828125,0.009836403603297902,1.0,1.9826548099517822,0.0038181053188356406,0.04043184691980134,0.045478894906797226,3.0923850536346436
5480448,2036.6825749999998,,,,,,,,0.003173828125,0.009840275398602747,1.0,1.9237546920776367,0.003336643396952055,0.04002017533080564,0.04545621496492292,2.8293979167938232
5488640,2040.2154276779993,,,,,,,,0.003173828125,0.009864051795984315,1.0,1.8996779918670654,0.003993196168088575,0.038253510735402785,0.04545160206907734,3.8496506214141846
5496832,2043.3249229489993,,,,,,,,0.003173828125,0.009882213106627988,1.0,1.8918042182922363,0.0036571230124843312,0.03638713990624898,0.045395557783697194,3.8277862071990967
5505024,2046.7637935559997,0.006371075612028987,0.005107508508524927,0.004778306709021685,333,663.9228885005016,30.900000000000002,6.15,0.0030517578125,0.009750168169105674,1.0,1.8998119831085205,0.004671377109265018,0.0408054777901449,0.045371052778434735,3.079087018966675
5513216,2050.5291665759996,,,,,,,,0.0029296875,0.009812017998925773,1.0,1.8709847927093506,0.0037678588509333366,0.03635310097896115,0.04537611125586739,5.425352573394775
5521408,2053.570871907,,,,,,,,0.003173828125,0.009879782521330153,1.0,1.9060924053192139,0.004077499322057365,0.03770073864903079,0.04533875509787505,2.3565969467163086
5529600,2056.9677934829997,,,,,,,,0.0030517578125,0.009822249668191984,1.0,1.8963911533355713,0.004177661132741317,0.03930139039887741,0.045297742279711485,3.195533514022827
5537792,2060.4590964069994,,,,,,,,0.0030517578125,0.00993237587830086,1.0,1.9133005142211914,0.00429077227655128,0.0445632611852393,0.04532443123124302,2.7275893688201904
5545984,2063.6805958739997,,,,,,,,0.0029296875,0.009758004495427148,1.0,1.8542075157165527,0.004089944212138041,0.03695374988480477,0.04532168583030566,5.3559250831604
5554176,2066.4771885909995,,,,,,,,0.0032958984375,0.009878390281284342,1.0,1.8048176765441895,0.003640892960300013,0.038009482611254586,0.04531665488770004,9.150047302246094
5562368,2069.261314419,,,,,,,,0.003173828125,0.009797611093474493,1.0,1.8773638010025024,0.004283827940806617,0.03889366642929512,0.0452909378066982,6.244838714599609
5570560,2072.2824883079993,0.005658993157089065,0.004419031010929553,0.0042442448678168265,333,669.5597529923916,14.700000000000001,7.050000000000001,0.0030517578125,0.009861665498737343,1.0,1.8814635276794434,0.004414146214112957,0.04095993860893666,0.045269101796684044,2.926889181137085
5578752,2075.3647680619997,,,,,,,,0.0029296875,0.009838589015114533,1.0,1.9169270992279053,0.0038527994415940015,0.038190100163755826,0.04526754279420106,2.377507209777832
5586944,2077.9176314979995,,,,,,,,0.0030517578125,0.009850587948585458,1.0,1.9168716669082642,0.003954823087869652,0.03679182355097112,0.04526014106648309,5.248879909515381
5595136,2080.659365425,,,,,,,,0.0029296875,0.009884320265832237,1.0,1.9191099405288696,0.0037113069062757464,0.04419454563365066,0.04525956257778384,2.103893756866455
5603328,2083.5000322629994,,,,,,,,0.003173828125,0.009821202467717192,1.0,1.935295820236206,0.00352097215306324,0.04025438638282862,0.04522683706558515,2.3887088298797607
5611520,2086.5720583699995,,,,,,,,0.0032958984375,0.009848840668872066,1.0,1.9348595142364502,0.004492899510630588,0.036013573760587524,0.04519657490775886,3.9061241149902344
5619712,2090.8359549339993,,,,,,,,0.0030517578125,0.009886008346033131,1.0,1.8583881855010986,0.0032836544069988483,0.038473103391790615,0.045161626880798174,5.87216329574585
5627904,2094.3714193359992,,,,,,,,0.003173828125,0.00975883582061909,1.0,1.9128386974334717,0.0037657167234754763,0.04953974772976342,0.04513777121881114,7.666247844696045
5636096,2098.182670151,0.005656779857355465,0.004766576188295901,0.004242584893016543,333,673.082058095119,34.5,7.050000000000001,0.0032958984375,0.0098388520396449,1.0,1.9044008255004883,0.00393228285056213,0.03898694862203013,0.045147653221375934,4.335559368133545
5644288,2101.9801566819997,,,,,,,,0.0030517578125,0.009888671078570076,1.0,1.8878514766693115,0.003492379261382572,0.04324845832463957,0.04511714357235236,3.1713967323303223
5652480,2105.2224267829997,,,,,,,,0.0029296875,0.009791548508892516,1.0,1.894127368927002,0.004165876322733464,0.0403262387992169,0.04508858701498115,2.5890493392944336
5660672,2108.7365715219994,,,,,,,,0.003173828125,0.009526740839041188,1.0,1.942763090133667,0.0043471653756039785,0.03621565165952504,0.04504736429265816,3.1892812252044678
5668864,2112.3397732659996,,,,,,,,0.0030517578125,0.009816668243482497,1.0,1.9337339401245117,0.003382479749169165,0.038001634682920754,0.04500578846247129,2.198338747024536
5677056,2115.939795935,,,,,,,,0.0030517578125,0.009638248220247348,1.0,1.9093608856201172,0.0038428880693732737,0.03731463953506817,0.0449524301164381,4.284173488616943
5685248,2119.475060010999,,,,,,,,0.0030517578125,0.009784684910824086,1.0,1.9346818923950195,0.0019237306357555717,0.04487096939141351,0.04493199435647101,2.793205976486206
5693440,2122.9686334109992,,,,,,,,0.0030517578125,0.009890135522619232,1.0,1.92307448387146,0.0037714241568922446,0.04003669615397938,0.04487723720447768,2.1181416511535645
5701632,2127.9359381269996,0.0063317674021042825,0.0057742193396267405,0.004748825551578184,333,662.9516774563308,18.0,6.15,0.0030517578125,0.009812319414563791,1.0,1.8718218803405762,0.003436768191354078,0.03915601417631409,0.0448719759909089,2.632673978805542
5709824,2131.712782541,,,,,,,,0.0029296875,0.009848303379710384,1.0,1.9712711572647095,0.004177654697078204,0.037775127440072456,0.04486948178418402,2.2601349353790283
5718016,2136.8285023119997,,,,,,,,0.003173828125,0.009897019888040506,1.0,1.8995044231414795,0.0038094582506771335,0.033160411218186865,0.04485140189237041,4.946484565734863
