,0,1
0,0.0,-0.7114322202348735
1,0.5012531328320802,-0.7114322202348735
2,1.0025062656641603,-0.7114322202348735
3,1.5037593984962405,-0.7114322202348735
4,2.0050125313283207,-0.9078417962815821
5,2.506265664160401,-0.9078417962815821
6,3.007518796992481,-0.9078417962815821
7,3.508771929824561,-0.9078417962815821
8,4.010025062656641,0.7880063057244593
9,4.511278195488721,0.7880063057244593
10,5.012531328320802,0.7880063057244593
11,5.513784461152882,0.7880063057244593
12,6.015037593984962,-0.06641519319631098
13,6.516290726817042,-0.06641519319631098
14,7.017543859649122,-0.06641519319631098
15,7.518796992481203,-0.06641519319631098
16,8.020050125313283,0.775610468115628
17,8.521303258145362,0.775610468115628
18,9.022556390977442,0.775610468115628
19,9.523809523809524,0.775610468115628
20,10.025062656641603,-0.7308680435361224
21,10.526315789473683,-0.7308680435361224
22,11.027568922305765,-0.7308680435361224
23,11.528822055137844,-0.7308680435361224
24,12.030075187969924,0.7060218677988951
25,12.531328320802004,0.7060218677988951
26,13.032581453634084,0.7060218677988951
27,13.533834586466165,0.7060218677988951
28,14.035087719298245,-0.17864564593652776
29,14.536340852130325,-0.17864564593652776
30,15.037593984962406,-0.17864564593652776
31,15.538847117794486,-0.17864564593652776
32,16.040100250626566,0.45776252571046694
33,16.541353383458645,0.45776252571046694
34,17.042606516290725,0.45776252571046694
35,17.543859649122805,0.45776252571046694
36,18.045112781954884,-0.03156834430330663
37,18.546365914786968,-0.03156834430330663
38,19.047619047619047,-0.03156834430330663
39,19.548872180451127,-0.03156834430330663
40,20.050125313283207,-0.9458215086318617
41,20.551378446115287,-0.9458215086318617
42,21.052631578947366,-0.9458215086318617
43,21.553884711779446,-0.9458215086318617
44,22.05513784461153,-0.36222113975254794
45,22.55639097744361,-0.36222113975254794
46,23.05764411027569,-0.36222113975254794
47,23.55889724310777,-0.36222113975254794
48,24.06015037593985,0.5440535251379519
49,24.561403508771928,0.5440535251379519
50,25.062656641604008,0.5440535251379519
51,25.563909774436087,0.5440535251379519
52,26.065162907268167,-0.9332335438223149
53,26.56641604010025,-0.9332335438223149
54,27.06766917293233,-0.9332335438223149
55,27.56892230576441,-0.9332335438223149
56,28.07017543859649,-0.22049721667066946
57,28.57142857142857,-0.22049721667066946
58,29.07268170426065,-0.22049721667066946
59,29.57393483709273,-0.22049721667066946
60,30.075187969924812,0.9483180632820829
61,30.576441102756892,0.9483180632820829
62,31.07769423558897,0.9483180632820829
63,31.57894736842105,0.9483180632820829
64,32.08020050125313,-0.4397504969132625
65,32.581453634085214,-0.4397504969132625
66,33.08270676691729,-0.4397504969132625
67,33.583959899749374,-0.4397504969132625
68,34.08521303258145,-0.006317540132496354
69,34.58646616541353,-0.006317540132496354
70,35.08771929824561,-0.006317540132496354
71,35.58897243107769,-0.006317540132496354
72,36.09022556390977,-0.3867149732995039
73,36.59147869674185,-0.3867149732995039
74,37.092731829573935,-0.3867149732995039
75,37.59398496240601,-0.3867149732995039
76,38.095238095238095,0.5971072777489496
77,38.59649122807017,0.5971072777489496
78,39.097744360902254,0.5971072777489496
79,39.59899749373433,0.5971072777489496
80,40.100250626566414,-0.40021876515225785
81,40.6015037593985,-0.40021876515225785
82,41.10275689223057,-0.40021876515225785
83,41.60401002506266,-0.40021876515225785
84,42.10526315789473,-0.2854959751744123
85,42.606516290726816,-0.2854959751744123
86,43.10776942355889,-0.2854959751744123
87,43.609022556390975,-0.2854959751744123
88,44.11027568922306,-0.6570302933297247
89,44.611528822055135,-0.6570302933297247
90,45.11278195488722,-0.6570302933297247
91,45.614035087719294,-0.6570302933297247
92,46.11528822055138,0.6414040485640068
93,46.616541353383454,0.6414040485640068
94,47.11779448621554,0.6414040485640068
95,47.61904761904761,0.6414040485640068
96,48.1203007518797,0.5204216417337691
97,48.62155388471178,0.5204216417337691
98,49.122807017543856,0.5204216417337691
99,49.62406015037594,0.5204216417337691
100,50.125313283208015,0.1417239683230931
101,50.6265664160401,0.1417239683230931
102,51.127819548872175,0.1417239683230931
103,51.62907268170426,0.1417239683230931
104,52.130325814536334,-0.6969714259816921
105,52.63157894736842,-0.6969714259816921
106,53.1328320802005,-0.6969714259816921
107,53.63408521303258,-0.6969714259816921
108,54.13533834586466,0.4903344303517089
109,54.63659147869674,0.4903344303517089
110,55.13784461152882,0.4903344303517089
111,55.639097744360896,0.4903344303517089
112,56.14035087719298,-0.5240894982928362
113,56.64160401002506,-0.5240894982928362
114,57.14285714285714,-0.5240894982928362
115,57.64411027568922,-0.5240894982928362
116,58.1453634085213,-0.8147120837054838
117,58.64661654135338,-0.8147120837054838
118,59.14786967418546,-0.8147120837054838
119,59.64912280701754,-0.8147120837054838
120,60.150375939849624,-0.8166813312103992
121,60.6516290726817,-0.8166813312103992
122,61.152882205513784,-0.8166813312103992
123,61.65413533834586,-0.8166813312103992
124,62.15538847117794,-0.08664723573883029
125,62.65664160401002,-0.08664723573883029
126,63.1578947368421,-0.08664723573883029
127,63.65914786967418,-0.08664723573883029
128,64.16040100250626,-0.070878722069073
129,64.66165413533834,-0.070878722069073
130,65.16290726817043,-0.070878722069073
131,65.6641604010025,-0.070878722069073
132,66.16541353383458,0.7842006502996905
133,66.66666666666666,0.7842006502996905
134,67.16791979949875,0.7842006502996905
135,67.66917293233082,0.7842006502996905
136,68.1704260651629,-0.2809764123735541
137,68.67167919799499,-0.2809764123735541
138,69.17293233082707,-0.2809764123735541
139,69.67418546365914,-0.2809764123735541
140,70.17543859649122,0.42335505436794646
141,70.67669172932331,0.42335505436794646
142,71.17794486215539,0.42335505436794646
143,71.67919799498746,0.42335505436794646
144,72.18045112781954,-0.1513593318805531
145,72.68170426065163,-0.1513593318805531
146,73.1829573934837,-0.1513593318805531
147,73.68421052631578,-0.1513593318805531
148,74.18546365914787,-0.31257681256524
149,74.68671679197995,-0.31257681256524
150,75.18796992481202,-0.31257681256524
151,75.6892230576441,-0.31257681256524
152,76.19047619047619,-0.5237208872877359
153,76.69172932330827,-0.5237208872877359
154,77.19298245614034,-0.5237208872877359
155,77.69423558897243,-0.5237208872877359
156,78.19548872180451,0.6900311753909967
157,78.69674185463658,0.6900311753909967
158,79.19799498746866,0.6900311753909967
159,79.69924812030075,0.6900311753909967
160,80.20050125313283,0.14430651375869
161,80.7017543859649,0.14430651375869
162,81.203007518797,0.14430651375869
163,81.70426065162907,0.14430651375869
164,82.20551378446115,0.5348495738317225
165,82.70676691729322,0.5348495738317225
166,83.20802005012531,0.5348495738317225
167,83.70927318295739,0.5348495738317225
168,84.21052631578947,-0.7113960800404102
169,84.71177944862156,-0.7113960800404102
170,85.21303258145363,-0.7113960800404102
171,85.71428571428571,-0.7113960800404102
172,86.21553884711778,0.2999211619580228
