,tlist,amplist
77,77.38693467336682,-0.5627683890625859
78,78.39195979899498,-0.5627683890625859
79,79.39698492462311,-0.5627683890625859
80,80.40201005025125,0.145220862413403
81,81.40703517587939,0.145220862413403
82,82.41206030150752,0.145220862413403
83,83.41708542713567,0.145220862413403
84,84.42211055276381,0.47724033705891394
85,85.42713567839195,0.47724033705891394
86,86.4321608040201,0.47724033705891394
87,87.43718592964824,0.47724033705891394
88,88.44221105527637,-0.5137756992556657
89,89.44723618090451,-0.5137756992556657
90,90.45226130653265,-0.5137756992556657
91,91.4572864321608,-0.5137756992556657
92,92.46231155778894,0.2705260581558108
93,93.46733668341707,0.2705260581558108
94,94.47236180904522,0.2705260581558108
95,95.47738693467336,0.2705260581558108
96,96.4824120603015,0.08467479244750922
97,97.48743718592964,0.08467479244750922
98,98.49246231155777,0.08467479244750922
99,99.49748743718592,0.08467479244750922
100,100.50251256281406,-0.9304767123641438
101,101.5075376884422,-0.9304767123641438
102,102.51256281407035,-0.9304767123641438
103,103.51758793969849,-0.9304767123641438
104,104.52261306532662,-0.987776360048789
105,105.52763819095476,-0.987776360048789
106,106.5326633165829,-0.987776360048789
107,107.53768844221105,-0.987776360048789
108,108.54271356783919,-0.7988329962397271
109,109.54773869346732,-0.7988329962397271
110,110.55276381909547,-0.7988329962397271
111,111.55778894472361,-0.7988329962397271
112,112.56281407035175,-0.9999328286635067
113,113.56783919597989,-0.9999328286635067
114,114.57286432160802,-0.9999328286635067
115,115.57788944723617,-0.9999328286635067
116,116.58291457286431,-0.9995772605483368
117,117.58793969849245,-0.9995772605483368
118,118.5929648241206,-0.9995772605483368
119,119.59798994974874,-0.9995772605483368
120,120.60301507537687,0.9952690576800718
121,121.60804020100501,0.9952690576800718
122,122.61306532663315,0.9952690576800718
123,123.6180904522613,0.9952690576800718
124,124.62311557788944,0.16166969471176393
125,125.62814070351757,0.16166969471176393
126,126.63316582914572,0.16166969471176393
127,127.63819095477386,0.16166969471176393
128,128.643216080402,0.9062843169744744
129,129.64824120603015,0.9062843169744744
130,130.65326633165827,0.9062843169744744
131,131.65829145728642,0.9062843169744744
132,132.66331658291455,-0.7597285848503952
133,133.6683417085427,-0.7597285848503952
134,134.67336683417085,-0.7597285848503952
135,135.67839195979897,-0.7597285848503952
136,136.68341708542712,-0.6503521951025228
137,137.68844221105527,-0.6503521951025228
138,138.6934673366834,-0.6503521951025228
139,139.69849246231155,-0.6503521951025228
140,140.7035175879397,0.39608452640392866
141,141.70854271356782,0.39608452640392866
142,142.71356783919597,0.39608452640392866
143,143.7185929648241,0.39608452640392866
144,144.72361809045225,-0.3402029317032782
145,145.7286432160804,-0.3402029317032782
146,146.73366834170852,-0.3402029317032782
147,147.73869346733667,-0.3402029317032782
148,148.7437185929648,0.9961547453627547
149,149.74874371859295,0.9961547453627547
150,150.7537688442211,0.9961547453627547
151,151.75879396984922,0.9961547453627547
152,152.76381909547737,0.5286360305908598
153,153.76884422110552,0.5286360305908598
154,154.77386934673365,0.5286360305908598
155,155.7788944723618,0.5286360305908598
156,156.78391959798995,0.9360392435623041
157,157.78894472361807,0.9360392435623041
158,158.79396984924622,0.9360392435623041
159,159.79899497487435,0.9360392435623041
160,160.8040201005025,0.16030160136780244
161,161.80904522613065,0.16030160136780244
162,162.81407035175877,0.16030160136780244
163,163.81909547738692,0.16030160136780244
164,164.82412060301505,0.9878898140781366
