step,wall,approx_kl,clip_frac,eval_1mU_at_best,eval_JT_end,eval_JT_min,eval_len,eval_return,eval_t_JT_min,eval_t_first_PE,frac_done,mean_reward,min_JT,pg_loss,v_loss
8192,5.182035979996726,0.014067655914718914,0.15823975205421448,,,,,,,,0.58837890625,-11.691116333007812,0.24692017059394789,-0.02112885678838116,69.43505859375
16384,8.007681192000746,0.008861304675412142,0.09697265923023224,,,,,,,,0.5631103515625,-21.838266372680664,0.24652473082465043,-0.01678532074637938,36.39573287963867
24576,9.597238722002658,0.006398782145776283,0.06889648735523224,,,,,,,,0.5364990234375,-30.223920822143555,0.24594147470403027,-0.01589513185596384,28.21903419494629
32768,11.360741794000205,0.0078707619291746,0.09760742634534836,,,,,,,,0.509765625,-37.19761657714844,0.2466632245703828,-0.017763998095855056,24.582836151123047
40960,12.9617311089969,0.00847264303868073,0.11077880859375,,,,,,,,0.4901123046875,-43.647335052490234,0.24624471410537552,-0.018870481175181586,28.91997718811035
49152,14.477176303997112,0.008727572587794033,0.11719971150159836,,,,,,,,0.4766845703125,-49.54158401489258,0.24646596278761712,-0.018854074347512233,29.944799423217773
57344,15.970547714998247,0.009246677088672984,0.12775878608226776,,,,,,,,0.478271484375,-56.24387741088867,0.2434709413084497,-0.02212785422368506,29.9322452545166
65536,17.499050724996778,0.01045832863334023,0.14682617783546448,0.10548220269940478,0.3009944457432786,0.13119823977842415,333,167.0159366522131,36.75,31.650000000000002,0.4600830078125,-60.492897033691406,0.24603158519612744,-0.021145451919770204,31.39217185974121
73728,20.17033412800083,0.009731704413971608,0.13374023139476776,,,,,,,,0.43212890625,-62.7554817199707,0.2462511434921697,-0.019347663274446217,34.18229293823242
81920,21.911570999000105,0.009520731582147593,0.13221435248851776,,,,,,,,0.4041748046875,-63.80279541015625,0.24497482448088204,-0.020894438422465522,34.07594680786133
90112,23.456342557001335,0.009292545073039471,0.13161621987819672,,,,,,,,0.382080078125,-65.2220230102539,0.24479528314749766,-0.020499340805582845,38.529869079589844
98304,24.975346334998903,0.009346229879506843,0.12135010212659836,,,,,,,,0.3856201171875,-70.31937408447266,0.2430578071158026,-0.019017506730011513,36.13035202026367
106496,26.51567321499897,0.01028810651340894,0.140869140625,,,,,,,,0.3668212890625,-71.11141204833984,0.2427798854056129,-0.020678876798752566,40.59711837768555
114688,28.010160801000893,0.009488507843269312,0.12572021782398224,,,,,,,,0.3426513671875,-70.20028686523438,0.2388331480314847,-0.018741333251754592,44.636131286621094
122880,29.519155158996,0.011441365683068812,0.15208740532398224,,,,,,,,0.340087890625,-73.09610748291016,0.24135477511349668,-0.019567998191539177,43.44208908081055
131072,31.030224312002247,0.010714860522090605,0.13768310844898224,0.021689686192891022,0.31115774424313947,0.23850193300207856,333,153.17749815839568,2.7,nan,0.3206787109375,-72.50096130371094,0.24324705203599783,-0.017118637206248673,42.98998260498047
139264,32.61873985100101,0.008660406036599918,0.10615234822034836,,,,,,,,0.2889404296875,-68.34027099609375,0.24209724602471072,-0.017174641857400842,50.663753509521484
147456,34.13946709599986,0.007484284818709339,0.09168701618909836,,,,,,,,0.2679443359375,-65.65039825439453,0.23034473362046892,-0.014296992823955107,50.8033561706543
155648,35.68234472400218,0.010681446106151482,0.13417969644069672,,,,,,,,0.260986328125,-66.50018310546875,0.22877926718730524,-0.014081083809697496,55.2338981628418
163840,37.22626268699969,0.009169742933842175,0.11119385063648224,,,,,,,,0.2392578125,-63.19672775268555,0.24140204479328597,-0.012507713589513955,60.3662223815918
172032,38.76640580200183,0.007817163254142084,0.09584961086511612,,,,,,,,0.2239990234375,-61.34349060058594,0.2416693982546998,-0.01338312188322306,60.351661682128906
