step,wall,approx_kl,clip_frac,eval_1mU_at_best,eval_JT_end,eval_JT_min,eval_len,eval_return,eval_t_JT_min,eval_t_first_PE,frac_done,mean_reward,min_JT,pg_loss,v_loss
8192,5.571076635009376,0.002726372205496026,0.02060546912252903,,,,,,,,0.0078125,0.6469802260398865,0.10823949869016664,-0.003669241045811296,59.65407180786133
16384,7.164093683997635,0.0021814366552448928,0.015332031063735485,,,,,,,,0.015625,0.6553714871406555,0.10528846121541141,-0.0025842520762519097,20.783828735351562
24576,8.684066823014291,0.0035920913467685635,0.03875732421875,,,,,,,,0.015625,0.6594009399414062,0.12892026419559044,-0.004427358212357399,5.7469401359558105
32768,10.524737697996898,0.0028117157501458467,0.02679443359375,0.002181648794397195,0.2153934871057847,0.2150102161195265,66,43.52892759283053,0.75,nan,0.015625,0.6567004919052124,0.11555488581090317,-0.004038900930738699,3.318758726119995
40960,13.906046313000843,0.0029562516479290646,0.02189941518008709,,,,,,,,0.015625,0.6612907648086548,0.09532366952532416,-0.00275918190825876,0.5383270382881165
49152,15.999571018008282,0.004069360434355527,0.03992919996380806,,,,,,,,0.015625,0.657701849937439,0.08553958379085648,-0.005219337852261584,1.355829119682312
57344,17.923441481019836,0.006722638874477638,0.0865478515625,,,,,,,,0.015625,0.6624265313148499,0.12941659101705708,-0.008554769284671894,0.41122332215309143
65536,19.988030462001916,0.005024953576213754,0.05587158352136612,0.0021761168174108114,0.2164073003977951,0.21503154415712777,66,43.471062903777415,0.75,nan,0.015625,0.6632982492446899,0.16366062009034113,-0.007321698469465504,0.16955743730068207
73728,21.930328378017293,0.0036743434178885164,0.03480224683880806,,,,,,,,0.015625,0.6692679524421692,0.10053986916235735,-0.005175664402679194,0.0581718347966671
81920,23.983363185019698,0.0033633831422508007,0.02681884728372097,,,,,,,,0.015625,0.6674927473068237,0.1676219974911859,-0.00426994606602705,0.21432338654994965
90112,25.961202399019385,0.00452004089289198,0.04642334207892418,,,,,,,,0.015625,0.6681716442108154,0.13129758732193592,-0.004535768119206195,0.1810096800327301
98304,28.046441614016658,0.003498682835301563,0.03194580227136612,0.002175179255918036,0.21620771306812386,0.21500545779581687,66,43.51612794678325,0.75,nan,0.015625,0.6707587838172913,0.15113070926025585,-0.0031335375115308707,0.07049759477376938
106496,30.15047540399246,0.00268530105569609,0.01793213002383709,,,,,,,,0.015625,0.6699548959732056,0.15259720921590386,-0.0025177819702131028,0.06713748723268509
114688,32.541609228006564,0.0028253944786077387,0.02403564564883709,,,,,,,,0.015625,0.6702526807785034,0.12309463642097085,-0.002308083982033311,0.1309143453836441
122880,34.73474417699617,0.003235377290098476,0.03041992150247097,,,,,,,,0.015625,0.676164448261261,0.09772777330232318,-0.0029711609055566605,0.0938209518790245
131072,36.813527799997246,0.0033609383513456027,0.02552490308880806,0.001650570222877401,0.192847077810193,0.1924986034137072,66,45.294640760872916,47.25,nan,0.015625,0.675119936466217,0.05109269056214062,-0.002471504362677252,0.3935742974281311
139264,38.90843985902029,0.004803307344910581,0.052734375,,,,,,,,0.0078125,0.6814650297164917,0.10211994544271152,-0.004922525356099532,0.17003710567951202
147456,40.98440450700582,0.004091339711921585,0.0408935546875,,,,,,,,0.015625,0.6752229928970337,0.10259413590773607,-0.0043593161951814355,0.632023274898529
155648,42.98612684800173,0.005276786249265939,0.05487060546875,,,,,,,,0.015625,0.6771853566169739,0.12419517920236145,-0.0052380625164274415,0.5384086966514587
163840,45.22942540800432,0.005680782311093951,0.064208984375,0.0011043232030245598,0.19553483622097398,0.1941455053025684,66,45.313202853149754,34.5,nan,0.015625,0.6818562746047974,0.12961649370213374,-0.00544288265636494,0.19732427597045898
172032,47.2083451890212,0.0042158999907116555,0.04356689378619194,,,,,,,,0.015625,0.682482123374939,0.1503127315172898,-0.004854415594522478,0.06471208482980728
180224,49.18832370502059,0.005783823338368164,0.06419678032398224,,,,,,,,0.015625,0.6846593022346497,0.15031493426825243,-0.005841554844743708,0.04244855046272278
188416,51.33529432301293,0.004986463625975882,0.05378418043255806,,,,,,,,0.015625,0.6864702701568604,0.15461833072332315,-0.00550618997370575,0.0760548859834671
196608,53.438497423019726,0.0038532059879740205,0.03461914137005806,0.0025301414747610496,0.17561174792897946,0.17399324709731512,66,46.968692358497385,36.75,nan,0.015625,0.6874181032180786,0.11180891109843727,-0.004254299849855624,0.24105516076087952
204800,55.43506105200504,0.0029408894549044344,0.02318115346133709,,,,,,,,0.015625,0.6901350617408752,0.1107654081885101,-0.002002798405787008,0.24077649414539337
212992,57.549634354014415,0.0049705533926957465,0.05345458909869194,,,,,,,,0.015625,0.6959661245346069,0.08615885305663151,-0.003974246619372834,0.20188908278942108
221184,59.57185973299784,0.005669243894339702,0.06510009616613388,,,,,,,,0.015625,0.6949756741523743,0.10296748118106289,-0.005435288583411005,0.22806143760681152
229376,61.71949404501356,0.005048398426057879,0.05487060546875,0.003546260774768162,0.15060617953951172,0.15060617953951172,66,49.0285425980665,49.5,nan,0.015625,0.6935905814170837,0.12195987480353998,-0.005137540992344244,0.4291153848171234
237568,63.933431551005924,0.005394162204455305,0.06153564527630806,,,,,,,,0.015625,0.6967641711235046,0.1113616719601699,-0.004251405424552238,0.3300100862979889
245760,65.93841925502056,0.00431914829187534,0.04600830003619194,,,,,,,,0.015625,0.701738715171814,0.12681035181675315,-0.003088419211593649,0.4770500659942627
253952,68.13103388401214,0.004075526513096767,0.03736572340130806,,,,,,,,0.015625,0.7042951583862305,0.10630180227798126,-0.0022613580459687178,0.499614953994751
262144,70.33280456901412,0.004792975843923003,0.04807129129767418,0.001342478503670752,0.15573796384714433,0.15460856535511733,66,48.66433183634179,42.75,nan,0.015625,0.7045931220054626,0.11501128031092817,-0.0049753201713201535,0.29242005944252014
270336,72.42468154701055,0.0046574478924185135,0.04730224609375,,,,,,,,0.015625,0.7041663527488708,0.11009496471382482,-0.00402216678800095,0.37240323424339294
278528,74.31080418502097,0.004804831126368878,0.05482177808880806,,,,,,,,0.0078125,0.7057814598083496,0.1121681251370981,-0.0037829144072614564,0.2791604697704315
286720,76.15242911301902,0.005447502253478893,0.05784912034869194,,,,,,,,0.015625,0.7118497490882874,0.09532354954825836,-0.0037026022599081568,0.17255717515945435
294912,77.97895846699248,0.005193045574753523,0.05797119066119194,0.0012299244296534173,0.13515957158702546,0.13449096815942663,66,50.44258606781612,47.25,nan,0.015625,0.7151089310646057,0.09705325558887429,-0.004389269143207421,0.2497691661119461
303104,79.8220148840046,0.005250651190986649,0.05828857421875,,,,,,,,0.015625,0.717832088470459,0.10138809186728194,-0.005946873075635327,0.39959263801574707
311296,81.60907002401655,0.005149902873636323,0.05731201171875,,,,,,,,0.015625,0.7275246977806091,0.09034555847868381,-0.004205563514546859,0.2517475187778473
319488,83.50274116999935,0.006172037133311354,0.07734375447034836,,,,,,,,0.015625,0.7356714606285095,0.08390487618383413,-0.004883464538873741,0.5525606274604797
327680,85.28685684601078,0.006020220664350963,0.07060547173023224,0.0011346745527335278,0.10126154454151215,0.10029709831928772,66,54.45393447237639,48.75,nan,0.015625,0.7374633550643921,0.08371496821331319,-0.005178963718753951,0.24152301251888275
335872,87.17645505801192,0.0051912089514211755,0.05207519605755806,,,,,,,,0.015625,0.7446379065513611,0.06615339641569248,-0.004592460332081945,0.6747728586196899
344064,88.98820455401437,0.006014732936401766,0.06812744587659836,,,,,,,,0.015625,0.7614666223526001,0.07068796416651248,-0.0043715268189494045,0.5846986174583435
352256,90.8558249490161,0.005151259179547812,0.0518798828125,,,,,,,,0.015625,0.7590131163597107,0.06402048289788502,-0.0026756563271669977,0.5997970700263977
