,amplist,tlist
634,8.689274787902832,31.700000000000003
635,13.116064071655273,31.75
636,8.073100090026855,31.8
637,7.147497653961182,31.85
638,10.812440872192383,31.900000000000002
639,9.267288208007812,31.950000000000003
640,7.7504191398620605,32.0
641,11.76795768737793,32.050000000000004
642,9.94650936126709,32.1
643,7.4514594078063965,32.15
644,12.15635871887207,32.2
645,10.59019947052002,32.25
646,8.754502296447754,32.300000000000004
647,12.363018035888672,32.35
648,12.164039611816406,32.4
649,11.222929000854492,32.45
650,14.657875061035156,32.5
651,10.326557159423828,32.550000000000004
652,11.071788787841797,32.6
653,13.075113296508789,32.65
654,10.613297462463379,32.7
655,7.307084560394287,32.75
656,10.636404037475586,32.800000000000004
657,9.07322883605957,32.85
658,5.754085540771484,32.9
659,8.820110321044922,32.95
660,9.748624801635742,33.0
661,9.159268379211426,33.050000000000004
662,14.953485488891602,33.1
663,14.495498657226562,33.15
664,8.405426025390625,33.2
665,13.398078918457031,33.25
666,13.526597023010254,33.300000000000004
667,9.676366806030273,33.35
668,15.972441673278809,33.4
669,14.822556495666504,33.45
670,12.661596298217773,33.5
671,15.814455032348633,33.550000000000004
672,13.379827499389648,33.6
673,9.993363380432129,33.65
674,13.406986236572266,33.7
675,12.413849830627441,33.75
676,9.49255084991455,33.800000000000004
677,12.233175277709961,33.85
678,13.998515129089355,33.9
679,5.745664596557617,33.95
680,8.30272102355957,34.0
681,11.328327178955078,34.050000000000004
682,5.7295637130737305,34.1
683,9.807330131530762,34.15
684,5.904675483703613,34.2
685,5.884644031524658,34.25
686,9.046716690063477,34.300000000000004
687,6.042032241821289,34.35
688,9.58873176574707,34.4
689,12.660284996032715,34.45
690,9.620705604553223,34.5
691,14.172033309936523,34.550000000000004
692,14.344762802124023,34.6
693,9.321571350097656,34.65
694,15.56039047241211,34.7
695,13.428277969360352,34.75
696,10.4033842086792,34.800000000000004
697,13.324853897094727,34.85
698,13.408744812011719,34.9
699,11.490973472595215,34.95
700,13.28818130493164,35.0
701,16.1473445892334,35.050000000000004
702,12.702024459838867,35.1
703,10.09826374053955,35.15
704,13.330296516418457,35.2
705,10.83613109588623,35.25
706,8.81342601776123,35.300000000000004
707,12.252240180969238,35.35
708,11.663426399230957,35.4
709,13.04076862335205,35.45
710,15.191777229309082,35.5
711,10.12828540802002,35.550000000000004
712,14.975744247436523,35.6
713,14.089770317077637,35.65
714,10.65485954284668,35.7
715,15.268488883972168,35.75
716,13.775537490844727,35.800000000000004
717,13.054615020751953,35.85
718,15.542600631713867,35.9
719,15.98757553100586,35.95
720,12.262130737304688,36.0
721,12.243531227111816,36.050000000000004
722,14.521002769470215,36.1
723,10.296319007873535,36.15
724,9.76175594329834,36.2
725,12.757731437683105,36.25
726,10.082632064819336,36.300000000000004
727,10.9761381149292,36.35
728,13.527986526489258,36.4
729,10.118812561035156,36.45
730,13.344836235046387,36.5
731,14.273778915405273,36.550000000000004
732,9.510047912597656,36.6
733,14.356121063232422,36.65
734,14.261188507080078,36.7
735,10.209758758544922,36.75
736,13.94861125946045,36.800000000000004
737,12.581408500671387,36.85
738,7.25438117980957,36.9
739,12.566076278686523,36.95
740,12.674884796142578,37.0
741,7.303216934204102,37.050000000000004
742,12.083019256591797,37.1
743,13.379478454589844,37.15
744,9.362585067749023,37.2
745,13.632078170776367,37.25
746,14.977903366088867,37.300000000000004
747,11.084922790527344,37.35
748,13.906744956970215,37.4
749,14.575590133666992,37.45
750,12.094877243041992,37.5
751,13.809389114379883,37.550000000000004
752,14.793426513671875,37.6
753,11.09795093536377,37.65
754,13.596139907836914,37.7
755,12.933186531066895,37.75
756,7.162583827972412,37.800000000000004
757,10.904837608337402,37.85
758,9.803964614868164,37.9
759,2.4453511238098145,37.95
